Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,11.413933,11.585756,11.193018,11.465480,5.227141,235369
2000-01-04,11.499844,11.499844,10.751189,10.800281,4.923877,159096
2000-01-05,10.677550,11.291203,10.554820,11.045742,5.035782,535013
2000-01-06,11.168472,11.413933,10.886192,11.413933,5.203642,215557
2000-01-07,11.413933,11.843490,11.413933,11.782124,5.371500,373859
2000-01-10,11.904855,12.270592,11.291203,11.291203,5.147688,384928
2000-01-11,11.661849,11.968675,11.566119,11.782124,5.371500,454394
2000-01-12,12.027585,12.039858,11.001559,11.536664,5.259595,1123148
2000-01-13,11.656939,11.656939,11.193018,11.413933,5.203642,172695
2000-01-14,11.536664,11.656939,11.291203,11.291203,5.147688,176516
2000-01-17,11.757578,11.757578,11.487571,11.534209,5.258476,287699
2000-01-18,11.536664,11.679031,11.340295,11.411478,5.202522,450686
2000-01-19,11.426206,11.929401,11.318203,11.450752,5.220428,549354
2000-01-20,11.600483,11.654485,11.291203,11.291203,5.147688,427701
2000-01-21,11.315749,11.487571,11.291203,11.291203,5.147688,308664
2000-01-24,11.475298,11.499844,11.045742,11.045742,5.035782,470180
2000-01-25,11.045742,11.242110,10.579366,10.579366,4.823159,379999
2000-01-26,11.045742,11.099743,10.849373,11.094834,5.058164,636753
2000-01-27,11.070288,11.266656,11.045742,11.045742,5.035782,310501
2000-01-28,11.168472,11.217564,10.999104,11.045742,5.035782,121852
2000-01-31,11.266656,11.266656,10.702096,10.702096,4.879114,215741
2000-02-01,10.751189,11.023650,10.603912,11.023650,5.025711,228191
2000-02-02,10.947557,11.045742,10.800281,11.045742,5.035782,101885
2000-02-03,11.045742,11.045742,10.677550,10.873919,4.957447,208966
2000-02-04,10.861646,11.033469,10.726642,10.923011,4.979829,717943
2000-02-07,11.021196,11.512117,10.873919,11.512117,5.248403,341023
2000-02-08,11.548937,11.548937,10.923011,10.923011,4.979829,494791
2000-02-09,11.094834,11.261747,11.045742,11.045742,5.035782,6603
2000-02-10,11.094834,11.978493,11.094834,11.291203,5.147688,5511023
2000-02-11,11.413933,11.708486,11.143926,11.291203,5.147688,1089794
2000-02-14,11.634848,11.634848,11.438479,11.598029,5.287571,555159
2000-02-15,11.634848,11.656939,10.800281,10.800281,4.923877,565210
2000-02-16,11.045742,11.151290,10.775735,10.849373,4.946256,922468
2000-02-17,11.045742,11.126744,10.972103,11.045742,5.035782,802787
2000-02-18,11.291203,11.291203,10.702096,10.788008,4.918281,408802
2000-02-21,10.677550,10.849373,10.476272,10.481181,4.778397,547512
2000-02-22,10.346178,10.547456,9.842983,10.333905,4.711255,919282
2000-02-23,10.530274,10.702096,10.432089,10.554820,4.811968,386045
2000-02-24,10.603912,11.291203,10.535183,11.283839,5.144333,1386835
2000-02-25,11.291203,11.291203,10.530274,10.554820,4.811968,1269904
2000-02-28,11.045742,11.045742,10.554820,10.616185,4.839946,555787
2000-02-29,10.677550,10.773280,10.621094,10.726642,4.890304,324947
2000-03-01,10.923011,10.923011,10.554820,10.579366,4.823159,1265231
2000-03-02,10.677550,10.751189,10.481181,10.481181,4.778397,823858
