Date,Open,High,Low,Close,Adj Close,Volume
2016-06-07,88.919998,89.419998,88.669998,88.889999,84.883659,830273
2016-06-08,88.779999,89.050003,87.959999,88.300003,84.320244,680776
2016-06-09,88.699997,88.870003,87.300003,88.260002,84.282043,695829
2016-06-10,88.099998,88.099998,86.150002,86.400002,82.505867,1151827
2016-06-13,85.500000,86.000000,84.680000,85.489998,81.636894,951908
2016-06-14,84.500000,84.739998,83.099998,83.349998,79.593338,1383981
2016-06-15,84.720001,84.989998,83.910004,83.910004,80.128105,1163523
2016-06-16,83.000000,84.379997,82.919998,84.260002,80.462318,1199694
2016-06-17,84.860001,84.860001,82.599998,83.379997,79.621994,1815349
2016-06-20,85.239998,86.180000,83.400002,85.889999,82.018860,1299508
2016-06-21,86.099998,87.449997,85.919998,87.250000,83.317558,1152781
2016-06-22,87.870003,88.199997,87.000000,87.540001,83.594490,945684
2016-06-23,87.769997,89.389999,87.300003,88.430000,84.444389,1175627
2016-06-24,80.180000,86.989998,79.379997,85.480003,81.627342,3732114
2016-06-27,84.029999,85.029999,82.900002,83.489998,79.727020,2044156
2016-06-28,84.980003,85.459999,83.129997,84.250000,80.452782,1322049
2016-06-29,85.349998,86.860001,84.559998,86.360001,82.467674,903882
2016-06-30,86.379997,88.550003,86.309998,88.389999,84.406174,1370821
2016-07-01,89.000000,89.050003,86.849998,88.089996,84.119690,904882
2016-07-04,88.529999,88.720001,87.190002,87.290001,83.355759,429181
2016-07-05,86.690002,87.099998,85.959999,86.269997,82.381729,944117
2016-07-06,85.480003,85.680000,83.540001,84.660004,80.844299,1336205
2016-07-07,85.239998,85.989998,84.750000,85.599998,81.741936,839218
2016-07-08,85.290001,87.660004,85.050003,87.300003,83.365311,1043326
2016-07-11,88.599998,90.279999,88.489998,90.190002,86.125053,1177956
2016-07-12,90.510002,91.379997,90.500000,90.610001,86.526131,1018257
2016-07-13,90.779999,91.730003,90.650002,91.000000,86.898552,999779
2016-07-14,92.000000,93.459999,91.790001,92.449997,88.283195,1459199
2016-07-15,92.260002,92.349998,90.870003,92.000000,87.853477,1076977
2016-07-18,92.019997,93.769997,91.900002,93.000000,88.808403,1025849
2016-07-19,92.839996,94.779999,92.110001,94.519997,90.259895,1268437
2016-07-20,96.000000,98.459999,95.180000,97.309998,92.924156,2058357
2016-07-21,96.599998,96.959999,95.139999,96.379997,92.036064,1657503
2016-07-22,96.110001,96.250000,95.110001,96.000000,91.673195,733782
